"","GSM39440","GSM39441","GSM39442","GSM39443","GSM39444","GSM39445","GSM39446","GSM39447","GSM39448","GSM39449","GSM39450","GSM39451","GSM39452","GSM39453","GSM39454","GSM39455","GSM39456","GSM39457","GSM39458","GSM39504","GSM39505","GSM39506","GSM39508","GSM39509","GSM39510","GSM39511","GSM39512","GSM39513","GSM39514","GSM39515","GSM39516","GSM39517","GSM39518","GSM39519","GSM39520","GSM39521","GSM39522","GSM39523","GSM39524","GSM39525","GSM39526","GSM39527","GSM39528","GSM39529","GSM39530","GSM39531","GSM39532","GSM39533","GSM39534","GSM39535","GSM39536","GSM39537","GSM39538","GSM39539","GSM39540","GSM39541","GSM39542","GSM39543","GSM39544","GSM39545","GSM39546"
"egl-27",0.257064268888889,0.826197708888889,1.10354399444444,0.792410986666667,0.916440078888889,0.688172665555556,0.344901088888889,0.370744241111111,0.849591453333333,0.677862571111111,1.13271691777778,1.31527193,0.618033118888889,1.52858528888889,1.15519411666667,0.423919598888889,1.28604433666667,1.30158515888889,1.38943688222222,0.585645765555556,0.214133655555556,0.540662811111111,0.195139573333333,0.755093111111111,1.16304273444444,1.27928925444444,1.05501859,1.29783119777778,0.819532822222222,1.04716811555556,1.43213134,1.46479483222222,1.24790208777778,1.25747989666667,1.4652947,0.785879456666667,0.914137158888889,1.02612410444444,1.05110988111111,0.785421921111111,0.771356744444444,1.46273870222222,1.57813286666667,1.44099340777778,1.03779276555556,0.870042623333333,1.64496177888889,1.98663835666667,2.14592607888889,1.67673217,2.23721301666667,2.32827268777778,2.30007266444444,1.64346851,1.09594472666667,1.21760785222222,0.754581262222222,1.02420872222222,1.60232822555556,1.60167711,1.54366519
"ekl-4",0.148194623333333,0.372830007777778,0.147131033333333,0.17661486,0.264997922222222,0.310074161111111,0.14172857,0.190294487777778,0.343764298888889,0.106800971111111,0.450654683333333,0.700464174444444,0.185004808888889,0.238732036666667,0.732637088888889,0.0567009533333333,0.306567398888889,0.470914651111111,0.83890067,0.557106122222222,0.391768921111111,0.475844787777778,0.560534081111111,0.539012412222222,0.230395647777778,0.545838106666667,0.382366416666667,1.07970225333333,0.604859248888889,0.776974077777778,0.816209422222222,0.87626452,0.638472374444444,0.845455596666667,1.15578129222222,0.613423096666667,0.276969038888889,0.377773283333333,0.614066522222222,0.811594368888889,0.571068807777778,0.449503533333333,0.422244593333333,0.305499432222222,0.476581848888889,0.235716276666667,0.467804753333333,0.654305992222222,0.715166974444444,0.81553905,0.972116641111111,1.12691885444444,1.04482552222222,0.713384757777778,0.661198607777778,0.644799595555556,0.946665746666667,0.326000651111111,0.401789958888889,0.249347311111111,0.471901668888889
"elt-1",-0.0317397688888889,0.0921092844444444,2.29083769777778,0.0935734444444444,0.862031604444444,0.340961651111111,0.172075351111111,0.309206043333333,2.01017641333333,0.946704332222222,2.17711637222222,0.188290498888889,0.10405292,1.80999604666667,1.58926051888889,0.737383721111111,1.54539317,1.56948828777778,2.03851797111111,0.0472826644444445,-0.0352534555555556,-0.0823055522222222,0.0347080888888889,0.137140525555556,1.39473623777778,2.52327701777778,1.87958344111111,0.369807858888889,0.0901199433333333,0.275440656666667,0.242138312222222,0.320624144444444,0.209812551111111,0.303350668888889,0.493765493333333,0.28665886,0.389886364444444,0.291454226666667,0.267900602222222,0.132949736666667,0.00865783444444444,2.06265197444444,1.81503188333333,1.66451365444444,0.6152718,0.755705178888889,2.25169573,2.57932501111111,3.00148206444444,2.60122358444444,2.18613397444444,2.43676875111111,2.44157236111111,1.85547484111111,1.53801770555556,1.43525847888889,0.244510786666667,0.320282773333333,1.92508748333333,2.15009349,2.58012520111111
"elt-2",-0.05951362,0.0891361177777778,0.0143584644444444,0.187851828888889,-0.0393234477777778,0.0151889744444444,-0.0369614611111111,0.0635606766666667,0.0181763555555556,-0.0460305222222222,0.199201223333333,0.0850580155555555,0.101261616666667,0.152013226666667,0.293083952222222,0.108358313333333,0.14463878,0.301828902222222,0.120394262222222,-0.09613425,-0.139705561111111,-0.0429706388888889,-0.0942445244444444,0.00682133666666667,0.0714160988888889,0.0531141933333333,-0.0801087455555556,0.109845328888889,0.151103716666667,0.0563909788888889,0.118480067777778,0.180432194444444,0.142927966666667,0.124805424444444,0.175614024444444,0.135812808888889,0.0972079633333333,0.0586709944444444,0.114055876666667,0.0963569444444444,0.0930272,0.0741325466666667,0.0210153211111111,0.0887083977777778,0.195643236666667,0.12052563,0.135082058888889,0.08917857,0.840380081111111,0.927657115555556,0.882338248888889,0.910772331111111,0.697662063333333,1.09621131,1.22081615333333,1.43984137222222,0.123111802222222,0.151328556666667,0.115532535555556,0.183475725555556,0.765535703333333
"elt-3",-0.00175490777777778,0.0128942011111111,-0.118129298888889,-0.0436927877777778,0.0756384577777778,0.179512742222222,-0.102518642222222,-0.0752359255555556,0.0292675977777778,0.317584342222222,0.812733054444444,-0.00298193777777778,-0.00367272,-0.00254654444444444,1.24820919222222,0.0182834177777778,8.48355555555648e-05,1.29082333777778,1.02227559777778,-0.0483025211111111,-0.106729206666667,-0.0168775144444444,0.0315318633333333,-0.0324452933333333,-0.103348597777778,-0.00160765,0.21528445,-0.0541975111111111,-0.0684729533333333,-0.0345862366666667,-0.0337934011111111,-0.0921236388888889,-0.0401104455555556,-0.10028657,0.00679643444444444,-0.05166748,-0.0846154444444445,-0.01334666,-0.03010326,0.00168068888888889,-0.0544824944444444,0.0510848488888889,0.00844411555555556,0.0482718777777778,0.02754934,-0.0337294877777778,0.0743204344444444,0.151512142222222,0.245939684444444,0.550560315555556,0.43318075,0.568197901111111,0.390546507777778,0.344522625555556,0.478418766666667,0.33641464,-0.0814867022222222,0.00282205333333334,0.0540638588888889,0.0518592722222222,0.29868474
"elt-6",0.193524652222222,0.331372716666667,0.183304753333333,0.362827177777778,0.183995435555556,1.00175591666667,0.23762555,0.0957687722222222,0.27095049,1.14221302888889,0.195573894444444,0.446114533333333,0.470205534444444,0.273410912222222,0.252298736666667,0.210226383333333,0.183879284444444,0.217371877777778,0.260953626666667,0.231350996666667,0.220106853333333,0.43249249,0.482872888888889,0.193612084444444,0.582301584444444,0.33102047,0.206567858888889,0.657005402222222,0.587790238888889,0.404292101111111,0.341507325555556,0.449190324444444,0.521796592222222,0.504019452222222,0.63273338,0.486029744444444,0.292267158888889,0.403746136666667,0.188089971111111,0.262468076666667,0.232860655555556,0.722610803333333,0.76658578,0.805108004444444,0.683777605555556,0.651527956666667,0.591335247777778,0.757102632222222,0.406126406666667,0.345008618888889,0.487304177777778,0.518469335555556,0.407308285555556,0.414139568888889,0.128579402222222,0.229683898888889,0.714289666666667,0.489521503333333,0.859184822222222,1.19553988222222,0.332960083333333
"elt-7",0.0315222977777778,0.108015384444444,0.0737020533333333,-0.0200585688888889,-0.0359323555555556,0.218288274444444,-0.0506065633333333,0.0706476688888889,0.0154689533333333,0.201460833333333,0.226909077777778,0.222396548888889,0.0476739244444444,0.232573108888889,0.180019145555556,0.0858086633333333,0.251516754444444,0.198625873333333,0.156220152222222,-0.0626504588888889,-0.0495762277777778,0.0454726733333333,-0.0130327055555556,0.137177363333333,0.02964844,0.0937933066666667,-0.0850422322222222,0.128560425555556,0.192461282222222,0.154678086666667,0.167720563333333,0.125357231111111,0.105072745555556,0.175614941111111,0.132961436666667,0.0849748444444444,0.214524887777778,0.244947675555556,0.160709533333333,0.184731685555556,0.110927422222222,0.571756597777778,0.635504444444444,0.57527788,0.307443616666667,0.345073874444444,0.523694298888889,0.57800295,0.746636467777778,1.01895538777778,0.857238304444444,1.15603090777778,0.806582207777778,0.727400232222222,0.593248557777778,0.745283903333333,0.0853134966666667,0.189155843333333,0.671749147777778,0.524705777777778,0.643810996666667
"end-1",-0.0994069966666667,-0.0302574688888889,-0.0101862422222222,0.0179542122222222,-0.05093157,0.50231006,-0.000435309999999998,-0.0173841022222222,0.09578822,0.468579412222222,0.234006311111111,0.0895007455555556,0.111351481111111,0.249916223333333,0.278763804444444,0.525699615555556,0.151915951111111,0.283016591111111,0.350977501111111,0.0344129933333333,-0.0211475111111111,0.163832137777778,0.0294164255555555,0.0125123611111111,0.438166765555556,0.240278356666667,0.0177934266666667,0.19294988,0.143787637777778,0.120361661111111,0.29939446,0.30040898,0.204857178888889,0.248546413333333,0.641543564444444,0.533703055555556,0.904682131111111,0.765696376666667,0.798746942222222,0.858589237777778,0.858074194444444,1.12228944111111,1.15265333444444,1.33228494777778,1.28620996333333,1.17304662444444,1.33134549,1.31257318111111,1.02237763555556,1.33926246888889,1.20143820222222,1.54098748666667,1.24285444333333,0.408739832222222,0.256304735555556,0.589951503333333,0.54615993,0.867849156666667,1.55856720777778,1.50424742111111,1.16906854333333
"eor-1",0.0692819566666667,0.201622082222222,0.609546913333333,0.317552357777778,0.423789705555556,0.213795287777778,0.06726247,0.200951932222222,0.643568848888889,0.610609283333333,0.936002963333333,0.62618749,0.337024777777778,0.805719808888889,0.782020361111111,0.293540318888889,0.712785508888889,0.778266134444444,0.92982738,0.284398495555556,0.0702211677777778,0.370044086666667,0.138279374444444,0.551536662222222,0.386837575555556,0.917259264444444,0.854599803333333,0.75695286,0.674022488888889,0.77441725,0.687688023333333,0.750385194444444,0.677710657777778,0.811525066666667,0.734045137777778,0.575360158888889,0.719104316666667,0.763576695555556,0.719637995555556,0.567731312222222,0.742659085555556,1.43492709,1.22504755555556,0.937110664444444,0.648327243333333,0.679325814444445,1.14421997222222,1.43899590777778,2.04838716777778,1.52064386777778,1.57728125222222,1.69284005222222,1.68689207666667,1.07451293222222,1.16404189777778,0.888953146666667,0.404918731111111,0.782608428888889,1.27391643777778,1.03695687555556,1.33125496666667
"eya-1",0.0400290433333333,0.335982315555556,1.14813932444444,0.183071814444444,1.02952260888889,0.105078702222222,0.676803787777778,0.583606941111111,1.65374399777778,0.702911398888889,1.54132849888889,0.11198536,0.394003762222222,1.34793684777778,1.50711899111111,0.640556497777778,0.994355606666667,1.5849624,1.46215495,0.0865658022222222,-0.0832674366666667,0.111813278888889,-0.0558708455555556,0.116975335555556,1.20093316333333,2.38018073222222,1.93234567444444,0.125902407777778,0.0593488955555556,0.289458322222222,0.2774371,0.332722975555556,0.415679224444444,0.381954063333333,0.351834463333333,0.421560914444444,0.2767342,0.144523458888889,0.308624895555556,0.181439488888889,0.278286838888889,1.02048874111111,0.808318647777778,0.827413437777778,0.271663087777778,0.392989544444444,1.46333221777778,1.42688270555556,2.31728591333333,2.15650158555556,2.81302409333333,2.54923596888889,2.55784430777778,2.70012249888889,2.56737997666667,2.55235604555556,0.450142121111111,0.269766282222222,1.07024369555556,1.41142409888889,2.23228159666667
"fkh-2",-0.0223290811111111,-0.0373015766666667,0.0696202211111111,-0.0550785611111111,-0.107384805555556,0.444645145555556,0.0417711977777778,-0.0253771944444444,0.0110022266666667,0.522004095555556,0.176988025555556,0.0356995077777778,0.0902790555555556,-0.0182980744444444,0.00908928222222222,0.0915233211111111,-0.0162859833333333,0.190649786666667,0.273903805555556,-0.0645670122222222,0.0137978344444444,-0.0127493844444444,0.0761618755555555,0.0118268788888889,0.0477264811111111,-0.0350152477777778,-0.00311157555555556,0.0476465088888889,-0.0698740344444444,-0.0330056811111111,0.00736248888888889,-0.0126756366666667,-0.00928518555555556,-0.02170454,0.116747786666667,0.0212607944444444,-0.0122330377777778,0.0533515955555556,-0.0136359222222222,-0.0526605,-0.0159124944444444,0.819859796666667,0.741542546666667,0.668702872222222,0.222061554444444,0.408237525555556,1.70964486777778,1.55986539222222,2.18169601333333,1.79678128666667,1.97957258111111,2.09867249666667,1.94646788333333,1.28045827777778,1.03307121222222,1.05828754444444,0.0267158911111111,0.0380141377777778,0.889357567777778,1.39800519777778,1.59558021888889
"fkh-3",0.930671065555556,2.31884460777778,0.623204588888889,2.88497272,0.721030528888889,0.320153594444444,1.99823030666667,2.17747509,0.341953707777778,0.0712688366666667,0.0546382577777778,0.588740638888889,2.17549115222222,2.71555084444444,-0.0854409088888889,1.27691147,2.73126156222222,-0.0558683766666667,-0.0653752488888889,0.344266997777778,0.0195922833333333,1.11265547,0.682046348888889,1.77302896444444,0.900201728888889,0.0683307177777778,0.107928337777778,0.962157056666667,0.460073564444444,0.634148722222222,2.20691001333333,2.08511244444444,1.69046655555556,2.15328808666667,3.04153788,2.88329525555556,3.96805523888889,3.92638722777778,3.82779273,3.67716612,3.83447052555556,1.72150273222222,2.40995216333333,2.52164157333333,3.60954693888889,3.02596880555556,1.06163566,1.42473683444444,0.273154458888889,0.266123344444444,0.0546406388888889,0.237981007777778,0.00335371111111111,-0.00269813222222222,-0.109952378888889,-0.273476084444444,2.46510562666667,3.63079905666667,2.39339947444444,1.23509106,0.147125318888889
"fkh-4",0.930671065555556,2.31884460777778,0.623204588888889,2.88497272,0.721030528888889,0.320153594444444,1.99823030666667,2.17747509,0.341953707777778,0.0712688366666667,0.0546382577777778,0.588740638888889,2.17549115222222,2.71555084444444,-0.0854409088888889,1.27691147,2.73126156222222,-0.0558683766666667,-0.0653752488888889,0.344266997777778,0.0195922833333333,1.11265547,0.682046348888889,1.77302896444444,0.900201728888889,0.0683307177777778,0.107928337777778,0.962157056666667,0.460073564444444,0.634148722222222,2.20691001333333,2.08511244444444,1.69046655555556,2.15328808666667,3.04153788,2.88329525555556,3.96805523888889,3.92638722777778,3.82779273,3.67716612,3.83447052555556,1.72150273222222,2.40995216333333,2.52164157333333,3.60954693888889,3.02596880555556,1.06163566,1.42473683444444,0.273154458888889,0.266123344444444,0.0546406388888889,0.237981007777778,0.00335371111111111,-0.00269813222222222,-0.109952378888889,-0.273476084444444,2.46510562666667,3.63079905666667,2.39339947444444,1.23509106,0.147125318888889
"fkh-5",0.0406786244444445,0.956093777777778,0.547307011111111,0.945423834444444,0.582742785555556,0.0214001611111111,0.812219551111111,1.09778772444444,0.127090677777778,-0.0422612933333333,-0.000293835555555555,-0.0617337044444444,0.627801088888889,1.48494714333333,-0.0138923477777778,0.425654631111111,1.68768176777778,-0.0285467177777778,-0.0310690322222222,0.0242382844444444,0.02033588,0.145484503333333,0.0690895533333333,0.302458586666667,0.496196641111111,0.0258682733333333,-0.163739834444444,0.0307669433333333,0.0294720488888889,-0.0104796288888889,0.342461845555556,0.479958997777778,0.318224547777778,0.489953755555556,1.22040014666667,0.841170906666667,1.60309556,1.49558608444444,1.20407458888889,1.37554095777778,1.09133936888889,1.54824347444444,1.69963154777778,1.67194519,1.76869508666667,1.52274505333333,1.13142159666667,1.53952330444444,0.298795074444444,0.566932218888889,0.118678816666667,0.327238085555556,0.121650701111111,0.00417149555555555,-0.0820407444444444,-0.0226751933333333,0.877135353333333,1.48293774444444,1.83332261666667,1.30656770222222,0.297687577777778
"fkh-7",-0.0802846055555555,0.382512087777778,0.337993921111111,0.430098656666667,0.428483312222222,0.183011796666667,0.219999912222222,0.361896941111111,0.37298061,0.495066308888889,0.570243086666667,0.158788123333333,0.398018788888889,0.6789087,0.635734434444444,0.235243388888889,0.672765724444444,1.00623264888889,0.654767296666667,0.09970633,0.0143896066666667,0.164438382222222,0.0770126144444444,0.255260454444444,0.562644364444444,0.754416995555556,0.712488364444444,0.298395087777778,0.121043805555556,0.204730138888889,0.263222567777778,0.272061705555556,0.230367318888889,0.260414905555556,0.63570605,0.442859486666667,0.264873507777778,0.263990661111111,0.32218265,0.351535694444444,0.385623542222222,0.332052892222222,0.247318718888889,0.380410184444444,0.665284175555556,0.457968196666667,0.847626135555556,0.729213767777778,1.00306771333333,0.535387334444444,1.35625630222222,1.63938391777778,1.39911017888889,0.508948468888889,0.457061407777778,0.556066804444444,0.338454672222222,0.280618765555556,0.550460991111111,0.720659397777778,0.810854124444444
"flt-1",0.722118824444444,0.582790833333333,0.295458871111111,0.596784934444444,0.274181483333333,0.736678998888889,0.307410706666667,0.134823917777778,0.467357885555556,0.485738832222222,1.27317167444444,0.814851167777778,0.839859711111111,0.462304843333333,1.27184976666667,0.11673758,0.39525708,1.13272198,1.43988026333333,0.717574514444444,0.707022546666667,0.761189118888889,0.523773017777778,0.950217093333333,0.120415365555556,0.403545782222222,1.39807892444444,0.817514825555556,0.532437462222222,0.730240486666667,0.925480768888889,1.06559514555556,1.02113765666667,0.956317182222222,0.978487744444444,0.477319676666667,0.268384038888889,0.300691008888889,0.539615021111111,0.538584861111111,0.36922084,0.251684762222222,0.157597417777778,0.285623577777778,0.362011034444444,0.142432092222222,0.466541146666667,0.37001912,1.34238726444444,1.19063020222222,1.58994342666667,1.65319097111111,1.49868802333333,1.13852071666667,1.45045473444444,1.46590597333333,0.826697254444444,0.520777316666667,0.353128201111111,0.375686624444444,1.19933353666667
"gei-11",0.440799561111111,0.495087193333333,0.89486933,0.756060108888889,0.685355616666667,0.601612643333333,0.293877508888889,0.395353118888889,0.599838957777778,0.311493091111111,1.08638154777778,1.36733900444444,0.757926892222222,0.95184814,1.08065714222222,0.231247346666667,1.08683687,0.88978822,1.05080338444444,0.935174118888889,0.388886535555556,1.16631631555556,0.65058125,1.24404774888889,0.538095117777778,0.904414025555556,0.802115406666667,1.45553576777778,1.15288280444444,1.48396367666667,2.02399294333333,1.99455134333333,1.81214723111111,2.00271848222222,1.65443229333333,1.18786348888889,1.20918928111111,1.19574093111111,1.43669010111111,1.07399391333333,1.17996635444444,1.13656679888889,1.13261470333333,0.914110008888889,0.938249088888889,0.682906964444444,1.00899234111111,1.46267630111111,1.54304160111111,1.81091686111111,1.31248307444444,1.43052552888889,1.29107423888889,1.33222859111111,1.44727087222222,1.03640605444444,1.10865321555556,1.15354430666667,1.16843974333333,0.963327955555556,1.17663101444444
"gei-8",0.254458581111111,0.443124207777778,0.679848388888889,0.52534001,0.374559331111111,0.830922555555556,0.174905955555556,0.129332955555556,0.517506675555556,0.546603956666667,0.571009065555556,0.647448436666667,0.578176165555556,0.505148718888889,0.571278634444444,0.109687845555556,0.431429767777778,0.660571533333333,0.664782671111111,0.355479148888889,0.341415767777778,0.489064282222222,0.387760443333333,0.675143536666667,0.54184623,0.957394652222222,0.823828595555556,0.844415323333333,0.362291802222222,0.497394736666667,0.846810315555556,0.950550042222222,0.811408971111111,0.820736961111111,1.01694680555556,0.435703003333333,0.244911106666667,0.326447135555556,0.451980141111111,0.228597415555556,0.16278564,0.678612217777778,0.540507715555556,0.59058288,0.257872114444444,0.129160716666667,0.805792836666667,0.719018164444444,1.17453135555556,0.943227598888889,1.12456997333333,1.37972084333333,1.16787294777778,0.85556041,0.732649953333333,0.72211727,0.691408908888889,0.37732419,0.639163024444445,0.55469074,0.818472635555555
"gfl-1",1.00068786111111,0.710753473333333,0.992571237777778,0.777505267777778,0.921070654444444,0.875082763333333,0.523892217777778,0.73734115,1.14169065777778,0.588744347777778,1.63064074222222,1.31683650222222,1.12979499666667,0.799454358888889,1.45515454666667,0.387921253333333,0.826758725555556,1.35259287888889,1.38310155444444,1.05665175444444,0.79700426,1.18740912888889,0.996134714444444,1.61215705111111,0.668411596666667,1.11992053666667,1.10850714777778,1.63055791333333,1.38838473444444,1.45616110111111,1.49916959666667,1.61252350333333,1.64723300444444,1.36767397666667,1.70801901,1.53524833777778,0.837118757777778,0.788688558888889,1.01120989444444,1.20935142444444,1.32161899444444,1.12724030444444,0.982560947777778,1.05783658111111,0.741703981111111,0.689581617777778,1.47241327666667,1.33947571555556,1.51342108777778,1.87585745888889,1.81926553111111,1.98978631777778,1.84959003333333,1.47894587,2.04369918555556,2.25669340666667,1.89810775111111,0.761967123333333,1.05924014111111,1.03918418111111,1.60185960777778
"gla-3",-0.0827018511111111,-0.148129378888889,-0.105129866666667,0.101676261111111,-0.0675323266666667,0.229929341111111,-0.04462515,-0.144449722222222,-0.0877070544444444,-0.0573435811111111,0.0540402855555555,0.952864377777778,0.0144599044444445,0.169288235555556,-0.0509662844444444,-0.0452310722222222,0.0366062544444444,-0.0667375322222222,0.0567123922222222,0.178798204444444,-0.06158945,0.0278208344444444,0.0757807455555556,0.0500984444444444,0.13084939,-0.10661162,-0.0656553155555556,0.78512414,0.424140091111111,0.65551931,0.655309482222222,0.518743773333333,0.436200636666667,0.517319991111111,0.274909531111111,0.17766959,0.132269935555556,0.107907756666667,0.207659416666667,0.0550793433333333,-0.0205396744444444,-0.0597076311111111,-0.05271844,-0.0380674633333333,-0.0121926433333333,-0.0237747877777778,-0.0459426822222222,-0.0645355344444444,0.0653191466666667,-0.0517753666666667,-0.0698689611111111,-0.06069402,-0.0943803411111111,-0.126917436666667,-0.06876812,-0.0690106477777778,0.105782451111111,0.175192442222222,-0.0644521544444444,-0.13429179,-0.0375775533333333
"hif-1",0.142842832222222,0.0220812688888889,-0.165553352222222,0.0782349466666667,-0.0497390033333333,0.19249393,0.0570933266666667,0.0641152011111111,0.161470192222222,0.0866180788888889,0.493867985555556,0.518682897777778,0.00505459555555555,0.454729737777778,0.316017367777778,0.222395688888889,0.286624905555556,0.43212062,0.521771307777778,0.0190098711111111,-0.0594818088888889,0.00471361,0.164503352222222,0.0559536055555556,0.0992233488888889,0.155846272222222,0.0627555888888889,0.531518136666667,0.39361714,0.353885105555556,0.64967487,0.491971192222222,0.359837343333333,0.535139701111111,0.5283555,0.399154798888889,0.445099363333333,0.46845443,0.383792053333333,0.249940721111111,0.178603084444444,0.277933202222222,0.306745681111111,0.280700822222222,0.361567845555556,0.218122451111111,0.40171762,0.564857646666667,0.677751972222222,0.294845708888889,0.634136613333333,0.68837692,0.695044868888889,0.490416055555556,0.24972764,0.17685146,0.151398108888889,0.303625316666667,0.385210954444444,0.457499228888889,0.231556374444444
"hlh-1",-0.0947662188888889,-0.0963072622222222,0.0370680488888889,-0.0734482177777778,-0.133143144444444,-0.110769303333333,-0.0737233177777778,-0.192585661111111,0.574923661111111,0.983848154444445,3.14069191,-0.140553533333333,-0.08084829,0.33485497,2.33893968333333,-0.0330518944444444,-0.132257881111111,2.22331803666667,2.69921287444444,-0.0961997044444444,-0.26718782,-0.145111745555556,-0.0487506611111111,-0.232222888888889,-0.204047608888889,0.580099382222222,1.82095228333333,-0.116697322222222,-0.13082983,-0.0653046288888889,-0.137659602222222,-0.0759367022222222,-0.0831912922222222,-0.120096801111111,-0.0696751211111111,-0.0903112188888889,0.213127911111111,0.266179916666667,0.154948193333333,0.04664834,0.188109257777778,-0.0324166055555556,-0.0368323744444444,-0.00916850888888889,0.309219568888889,0.153332397777778,-0.0877025822222222,-0.090814,0.566252536666667,0.525862188888889,1.14498249888889,1.30789326,1.16344017777778,1.45937524444444,1.26864416,1.60918446111111,-0.106947668888889,0.255243023333333,0.137895102222222,-0.0477811944444444,0.480137033333333
"hlh-14",-0.0427620533333333,0.0210452444444444,1.39104257555556,0.00147807888888889,0.408060641111111,0.24296606,0.0243559144444444,-0.0632904277777778,0.982487136666667,0.955487202222222,1.04367972,-0.0503905088888889,-0.08175631,0.125045962222222,1.34485869666667,-0.139067772222222,-0.00698774222222223,1.23580998,0.98364301,-0.073658,0.0986737822222222,-0.0201717155555556,0.102793404444444,-0.107983324444444,0.0553325866666667,0.85542288,2.07444068,-0.0634971577777778,-0.128089583333333,-0.0507375055555556,-0.0408235388888889,-0.0805763033333333,-0.0339620033333333,-0.0873028211111111,-0.0454940577777778,-0.0570331611111111,-0.0641637922222222,-0.0502668933333333,-0.06368566,-0.0572773788888889,-0.121852992222222,0.355673826666667,0.497844625555556,0.573046066666667,-0.0485177877777778,0.21718892,0.896701053333333,0.790398937777778,0.946094343333333,1.18452601888889,1.35830031888889,1.43079446444444,1.45106563,1.14354339888889,1.54676521111111,1.32119804,-0.0371882477777778,-0.145652871111111,0.628355241111111,0.723600925555556,0.948263951111111
"hlh-2",0.888758517777778,1.31348810555556,1.43969059666667,1.63281811888889,0.955385692222222,0.918678496666667,1.23669088666667,1.18715898777778,1.49023348666667,1.21555966555556,1.21084755111111,0.730501514444444,1.16519755111111,1.27071364,1.33108858,0.925558981111111,1.27555788444444,1.32969407222222,1.45146011555556,0.569637734444444,0.676397551111111,0.778997621111111,0.472453364444444,0.945105448888889,1.18051262111111,1.64291457111111,1.22586225222222,0.886076908888889,0.603348755555556,0.588439806666667,0.89877574,0.917816705555556,0.925772215555556,0.831721117777778,1.34853387555556,0.794600901111111,1.04504886333333,1.31011884444444,1.16932171222222,1.23121503777778,1.11695330333333,1.38698855444444,1.32728715666667,1.46602015888889,1.07583724666667,0.858623106666667,1.17224857444444,1.12940647,1.40799594333333,1.38913970555556,1.58264278555556,1.74837618,1.61933110888889,1.24652862,1.13882022666667,1.40474142222222,1.13772397333333,1.13075614777778,1.2364721,1.22780458111111,1.35445217666667
"hlh-25",-0.0421923188888889,-0.11884049,-0.110357293333333,-0.0801645111111111,-0.117702255555556,0.173324136666667,-0.0933424277777778,-0.0979641433333333,-0.00649787222222222,0.402034397777778,-0.113607006666667,0.00643880222222222,0.0584432788888889,-0.0628872755555556,-0.0716636733333333,0.000552637777777773,-0.0824676366666667,-0.0427471777777778,-0.0540084955555556,-0.0362424288888889,-0.0639772588888889,-0.0407951588888889,-0.140788631111111,-0.0361948944444444,-0.00688721777777778,-0.129507993333333,-0.125925265555556,0.0628763488888889,-0.0794722366666667,0.0338910766666667,0.652233256666667,0.745161482222222,0.727656254444444,0.742847694444444,1.49383705666667,0.843262474444444,0.729374835555556,0.746864384444444,0.921949911111111,1.17668176555556,1.24794640666667,-0.122468901111111,-0.0393118533333333,-0.0213740322222222,0.792754331111111,0.201208437777778,-0.0930771366666667,-0.0782363066666667,-0.0885771711111111,-0.0920695177777778,-0.0234600555555556,-0.0623034166666667,-0.0836996822222222,-0.0196961644444444,-0.0505501888888889,-0.0598401622222222,0.714323194444444,0.803783562222222,0.0278021866666667,-0.0850576111111111,-0.12669708
"hlh-26",-0.04111884,-0.0577472677777778,-0.128197711111111,-0.0910372644444444,-0.0830609466666667,0.0422257822222222,-0.0470727522222222,-0.0881855622222222,-0.0823143088888889,0.166907876666667,-0.0889115533333333,-0.0605242811111111,-0.0378115422222222,-0.101939537777778,0.0154667444444444,-0.10671537,-0.0254557277777778,-0.0306137122222222,0.0105296577777778,-0.0657794911111111,-0.0209819188888889,-0.0760722466666667,-0.160992135555556,-0.12255666,-0.208813342222222,-0.185235223333333,-0.169034713333333,0.0644371277777778,0.0497975433333333,0.00290882888888889,0.528534381111111,0.72942735,0.668372316666667,0.664220858888889,0.68651761,0.447313514444444,0.376408757777778,0.380199061111111,0.753040863333333,0.841745926666667,0.812319646666667,-0.00974537222222222,-0.00906859111111112,-0.0835511211111111,0.314314198888889,0.0463308966666667,-0.0233905588888889,0.00338588111111111,-0.0782531388888889,-0.00288289444444445,-0.113558348888889,-0.0724670511111111,-0.0730495933333333,-0.0419458744444444,-0.134426108888889,-0.0896669155555556,0.472791534444444,0.626046134444444,-0.0714447833333333,-0.0129610566666667,0.0143581577777778
